Region name
Changuinola
Bocas del Toro
Chiriquí Grande
Renacimiento
San Félix
Barú
Alanje
Boquerón
Boquete
Bugaba
Gualaca
Tolé
San Lorenzo
Remedios
Dolega
Aguadulce
Antón
La Pintada
Natá
Olá
Penonomé
Mironó
Kankintú
Kusapín
Ñürüm
Müna
Nole Duima
Besiko
Santa Fé
San Francisco
La Mesa
Santiago
Atalaya
Calobre
Soná
Río de Jesús
Las Palmas
Cañazas
Chitré
Parita
Pesé
Los Pozos
Ocú
Las Minas
Santa María
Pedasí
Pocrí
Tonosí
Las Tablas
Guararé
Macaracas
Los Santos
Sambú
Cémaco
Chepigana
Pinogana
Donoso
Santa Isabel
Portobelo
Chagres
Colón
Balboa
Panamá
San Miguelito
Chepo
Chimán
Capira
Chame
San Carlos
Arraiján
La Chorrera
Comarca Kuna Yala
David
Mariato
Montijo
