Region name
Ainabkoi
Ainamoi
Aldai
Alego Usonga
Awendo
Bahati
Balambala
Banissa
Baringo Central
Baringo North
Baringo South
Belgut
Bobasi
Bomachoge Borabu
Bomachoge Chache
Bomet Central
Bomet East
Bonchari
Bondo
Borabu
Budalangi
Bumula
Bura
Buret
Butere
Butula
Buuri
Cental Imenti
Changamwe
Chepalungu
Cherangany
Chesumei
Dadaab
Dagoretti
Dujis
Eldama Ravine
Eldas
Embakasi Central
Embakasi East
Embakasi North
Embakasi South
Embakasi West
Emgwen
Emuhaya
Emurua Dikirr
Endebess
Fafi
Funyula
Gachoka
Galole
Ganze
Garsen
Gatanga
Gatundu North
Gatundu South
Gem
Gichugu
Gilgil
Githunguri
Hamisi
Homa Bay
Igembe Central
Igembe North
Igembe South
Ijara
Ikolomani
Isiolo North
Isiolo South
Jomvu
Juja
Kabete
Kabondo Kasipul
Kabuchai
Kacheliba
Kaiti
Kajiado Central
Kajiado East
Kajiado North
Kajiado South
Kajiado West
Kaloleni
Kamukunji
Kandara
Kanduyi
Kangema
Kangundo
Kapenguria
Kapseret
Karachuonyo
Kasarani
Kasipul
Kathiani
Keiyo North
Keiyo South
Kesses
Khwisero
Kiambaa
Kiambu
Kibra
Kibwezi East
Kibwezi West
Kieni
Kigumo
Kiharu
Kikuyu
Kilgoris
Kilifi North
Kilifi South
Kilimani
Kilome
Kimilili
Kiminini
Kinango
Kinangop
Kipipiri
Kipkelion East
Kipkelion West
Kirinyaga Central
Kisauni
Kisumu Central
Kisumu East
Kisumu West
Kitui Central
Kitui East
Kitui Rural
Kitui South
Kitui West
Kitutu Chache North
Kitutu Chache South
Kitutu Masaba
Konoin
Kuresoi North
Kuresoi South
Kuria East
Kuria West
Kwanza
Lafey
Lagdera
Laikipia East
Laikipia North
Laikipia West
Laisamis
Lamu East
Lamu West
Langata
Lari
Likoni
Likuyani
Limuru
Loima
Luanda
Lugari
Lunga Lunga
Lurambi
Maara
Machakos Town
Magarini
Makadara
Makueni
Malava
Malindi
Mandera East
Mandera North
Mandera South
Mandera West
Manyatta
Maragwa
Marakwet East
Marakwet West
Masinga
Matayos
Mathare
Mathioya
Mathira
Matuga
Matungu
Matungulu
Mavoko
Mbooni
Mogotio
Moiben
Molo
Mosop
Moyale
Msambweni
Mt. Elgon
Muhoroni
Mukurweni
Mumias East
Mumias West
Mvita
Mwala
Mwatate
Mwea
Mwingi East
Mwingi North
Mwingi West
Naivasha
Nakuru Town East
Nakuru Town West
Nambale
Nandi Hills
Narok East
Narok North
Narok South
Narok West
Navakholo
Ndaragwa
Ndhiwa
Ndia
Nithi
Njoro
North Horr
North Imenti
North Mugirango
Nyakach
Nyali
Nyando
Nyaribari Chache
Nyaribari Masaba
Nyatike
Nyeri Town
Ol Jorok
Ol Kalou
Othaya
Pokot South
Rabai
Rangwe
Rarieda
Rongai
Rongo
Roysambu
Ruaraka
Ruiru
Runyenjes
Sabatia
Saboti
Saku
Samburu East
Samburu North
Samburu West
Seme
Shinyalu
Siakago
Sigor
Sigowet/Soin
Sirisia
Sotik
South Imenti
South Mugirango
Soy
Starehe
Suba North
Suba South
Subukia
Suna East
Suna West
Tarbaj
Taveta
Teso North
Teso South
Tetu
Tharaka
Thika Town
Tiaty
Tigania East
Tigania West
Tinderet
Tongaren
Turbo
Turkana Central
Turkana East
Turkana North
Turkana South
Turkana West
Ugenya
Ugunja
Uriri
Vihiga
Voi
Wajir East
Wajir North
Wajir South
Wajir West
Webuye East
Webuye West
West Mugirango
Westlands
Wundanyi
Yatta
