Region name
Tamanghasset
Illizi
Adrar
Tindouf
Ouargla
Ghardaia
El Bayadh
Naama
Bechar
El Oued
Laghouat
Tebessa
Khenchela
Biskra
Souk Ahras
El Tarf
Annaba
Tlemcen
Sidi Bel Abbes
Saiida
Tiaret
Guelma
Oum el Bouaghi
Skikda
Constantine
Jijel
Mila
Batna
Satif
Djelfa
Bouira
M'Sila
Bordj Bou Arreidj
Bejaia
Tizi Ouzou
Boumerdes
Alger
Blida
Medea
Tissemsilt
Ain Defla
Tipaza
Chlef
Relizane
Mostaganem
Mascara
Tamanghasset
Ain Temouchent
