Region name
Khuzdar
Khairpur
Shigar
Azad Kashmir
Mansehra
Sheikhpura
Islamabad Capital Territory
Chagai
Nushki
Qilla Abdullah
Quetta
Pishin
Kharan
Mastung
Ziarat
Qilla Saifullah
Gwadar
Kech
Panjgur
Zhob
Musakhel
Loralai
Sibi
Barkhan
Kohlu
Dera Bugti
Kalat
Jafarabad
Nasirabad
Jhal Magsi
Kachhi
Awaran
Lasbela
Karachi
Thatta
Tharparkar
Umerkot
Jamshoro
Dadu
Tando Muhammad Khan
Hyderabad
Tando Allahyar
Badin
Mirpurkhas
Matiari
Nawabshah
Sanghar
Naushehro Feroze
Qambar Shahdadkot
Jacobabad
Shikarpur
Ghotki
Sukkur
Kashmore
Rajanpur
Dera Ghazi Khan
Rahim Yar Khan
Bahawalpur
Bahawalnagar
Muzaffargarh
Multan
Lodhran
Vihari
Pakpattan
Khanewal
Layyah
Bhakkar
Mianwali
Attock
Rawalpindi
Chakwal
Jhelum
Khushab
Jhang
Sargodha
Mandi Bahauddin
Gujrat
Sialkot
Toba Tek Singh
Sahiwal
Kasur
Faisalabad
Lahore
Hafizabad
Dera Ismail Khan
Mohmand
South Waziristan
North Waziristan
Kurram
Orakzai
Khyber
Bajaur
Tank
Bannu
Lakki Marwat
Hangu
Karak
Kohat
Peshawar
Charsadda
Nowshera
Chitral
Upper Dir
Lower Dir
Malakand
Swat
Kohistan
Mardan
Swabi
Buner
Haripur
Abbottabad
Battagram
Shangla
Diamer
Ghizer
Hunza
Gilgit
Nagar
Astore
Kharmang
Skardu
Ghanche
Okara
Narowal
Gujranwala
