Region name
Aba
Aketi
Ango
Ariwara
Aru
Bafwasende
Bagata
Bambesa
Banalia
Bandundu
Bangu
Baraka
Basankusu
Basoko
Befale
Bena-Dibele
Beni
Bikoro
Boende
Bokungu
Bolobo
Bolomba
Boma
Bomongo
Bondo
Bongandanga
Bosobolo
Budjala
Bukama
Bukavu
Bulungu
Bumba
Bunia
Businga
Buta
Butembo
Dekese
Demba
Dibaya
Dibaya-Lubwe
Dilolo
Dimbelenge
Dingila
Djolu
Djugu
Dungu
Faradje
Feshi
Fizi
Gbadolite
Gemena
Goma
Gungu
Idiofa
Idjwi
Ikela
Ilebo
Ingbokolo
Ingende
Inkisi
Inongo
Irumu
Isangi
Isiro
Kabalo
Kabambare
Kabare
Kabeya-Kamwanga
Kabinda
Kabongo
Kahemba
Kailo
Kalehe
Kalemie
Kalima
Kambove
Kamiji
Kamina
Kamituga
Kamonia
Kananga
Kaniama
Kaoze
Kapanga
Kasaji
Kasangulu
Kasenga
Kasongo
Kasongo-Lunda
Katako-Kombe
Katanda
Kazumba
Kenge
Kibombo
Kikwit
Kimvula
Kindu
Kinshasa
Kipushi
Kiri
Kisangani
Kole
Kolwezi
Kongolo
Kungu
Kutu
Kwamouth
Libenge
Likasi
Lisala
Lodja
Lomela
Lubao
Lubefu
Lubero
Lubudi
Lubumbashi
Lubutu
Luebo
Luilu
Luiza
Lukalaba
Lukolela
Lukula
Luozi
Lupatapata
Lusambo
Madimba
Mahagi
Makanza
Malemba-Nkulu
Mambasa
Mangai
Manono
Masi-Manimba
Masisi
Matadi
Mbandaka
Mbanza-Ngungu
Mbuji-Mayi
Miabi
Mitwaba
Moanda
Moba
Mobayi-Mbongo
Mongwalu
Monkoto
Mushie
Mutshatsha
Mweka
Mwene-Ditu
Mwenga
Namoya
Ngandajika
Niangara
Nioki
Nyiragongo
Nyunzu
Oïcha
Opala
Oshwe
Pangi
Poko
Popokabaka
Punia
Pweto
Rungu
Rutshuru
Sakania
Sandoa
Seke-Banza
Shabunda
Songololo
Tshela
Tshikapa
Tshilenge
Tshimbulu
Tshumbe
Ubundu
Uvira
Walikale
Walungu
Wamba
Watsa
Yahuma
Yakoma
Yangambi
Yumbi
Zongo
