Region name
Kostel
Loski Potok
Loska Dolina
Ilirska Bistrica
Hrpelje - Kozina
Koper / Capodistria
Piran / Pirano
Izola / Isola
Kranjska Gora
Jesenice
Trsic
Tirovnica
Jezersko
Mezica
Solcava
Crna na Koroakem
Bled
Gorje
Radovljica
Cerklje na Gorenjskem
Kamnik
Preddvor
Kranj
Naklo
Bohinj
Bovec
Kobarid
Tolmin
Brda
Kanal
Nova Gorica
Nempeter-Vrtojba
Ajdovtcina
Komen
Miren-Kostanjevica
Rence-Vogrsko
Senana
Idrija
Vipava
Cerkno
Gorenja vas-Poljane
Gelezniki
Divaca
Logatec
Pivka
Postojna
Vrhnika
Brezovica
Dobrova-Polhov Gradec
Horjul
Log-Dragomer
Medvode
Mkofja Loka
Komenda
Vodice
Vencur
Domcale
Mengel
Trzin
Dol pri Ljubljani
Lukovica
Moravce
Gornji Grad
Ljubno
Luce
Recica ob Savinji
Mozirje
Nazarje
Vransko
Voatanj
Braslovce
Prebold
Tabor
Ljubljana
Polzela
Slovenj Gradec
Velenje
Vmartno ob Paki
Dravograd
Prevalje
Ravne na Korokkem
Muta
Radlje ob Dravi
Vuzenica
Lovrenc na Pohorju
Podvelka
Ribnica na Pohorju
Rube
Selnica ob Dravi
Celje
Dobrna
Mislinja
Vitanje
Vojnik
Valec
Oplotnica
Slovenska Bistrica
Slovenske Konjice
Zrece
Makole
Poljcane
Kidricevo
Majrperk
Hoce-Slivnica
Miklavl na Dravskem polju
Race-Fram
Star-e
Kungota
Maribor
Pesnica
Pentilj
Apace
Gornja Radgona
Radenci
Sveta Ana
Benedikt
Sveta Trojica v Slovenskih goricah
Sveti Andrac v Slov. goricah
Sveti Jurij v Slovenskih goricah
Destrnik
Duplek
Ptuj
Trnovska vas
Hajdina
Dornava
Markovci
Jurkinci
Sveti Tomaa
Cerkvenjak
Sveti Jurij ob lcavnici
Kritevci
Vertej
Beltinci
Murska Sobota
Odranci
Turnicce
Velika Polana
Grad
Puconci
Cankova
Rogaoovci
Tigina
Gornji Petrovci
Hodoj
Kuzma
Kalovci
Dobrovnik
Kobilje
Moravske Toplice
Lendava
Lentjur
Lmarje pri Jelcah
Dobje
Labko
Ltore
Kozje
Mokronog-Trebelno
Sevnica
Sentrupert
Smarjepke Toplice
Hrastnik
Trbovlje
Zagorje ob Savi
Litija
Radece
Rmartno pri Litiji
Mirna Pec
Mirna
Trebnje
Dolenjske Toplice
Semic
Straca
Suremberk
Siri
Dobrepolje
Grosuplje
Ig
Ikofljica
Ribnica
Sodracica
Velike La
Bloke
Borovnica
Cerknica
Lenart
Ivancna Gorica
Bistrica ob Sotli
Bretice
Cirkulane
Goriunica
Kostanjevica na Krki
Kocevje
Krcko
Ljutomer
Metlika
Novo mesto
Ormo
Osilnica
Podlehnik
Podcetrtek
Razkrirje
Rogatec
Rogatka Slatina
Sredikce ob Dravi
Videm
Zavrc
Crencovci
Crnomelj
Centjernej
Ckocjan
Cetale
Ankaran / Ancarano
Maribor
