Region name
Herceg Novi Municipality
Plav Municipality
Rožaje Municipality
Andrijevica Municipality
Berane Municipality
Podgorica Municipality
Bar Municipality
Bijelo Polje Municipality
Budva Municipality
Cetinje Municipality
Danilovgrad Municipality
Kolašin Municipality
Kotor Municipality
Mojkovac Municipality
Nikšić Municipality
Pljevlja Municipality
Plužine Municipality
Tivat Municipality
Ulcinj Municipality
Šavnik Municipality
Žabljak Municipality
Gusinje Municipality
Petnjica Municipality
