Region name
South Choiseul
North West Choiseul
East Choiseul
East Honiara
Central Honiara
West Honiara
Shortland Islands
North Vella la Vella
South Vella la Vella
Ranongga-Simbo
Gizo-Kolombangara
West New Georgia-Vonavona
North New Georgia
South New Georgia-Rendova
Marovo
Hograno-Kia-Havulei
Marigne-Kokota
Gao-Bugotu
Nggela
Savo-Russull Islands
Rennell-Bellona
North West Guadalcanl
West Guadalcanal
South Guadalcanal
East Guadalcanal
East-Central
North-East
North Guadalcanal
Central Guadalcanal
North Malaita
Lau-Mbaelela
Baegu-Asifola
Fataleka
West Kwara'ae
Central Kwara'ae
East Malaita
Auki-Langalanga
East Kwaio
West Kwaio
East AreAre
West Areare
Small Malaita
Malaita Outer Island
West Makira
Central Makira
East Makira
Ulawa-Ugi
Temotu-Nende
Temotu Vatu
