Region name
Abomey
Abomey-Calavi
Adja-Ouere
Adjarra
Adjohoun
Agbangnizoun
Aguegues
Akpo-Misserete
Allada
Aplahoue
Athieme
Avrankou
Banikoara
Bante
Bassila
Bembereke
Bohicon
Bonou
Bopa
Boukombe
Kobli
Come
Copargo
Cotonou
Cove
Dangbo
Dassa-Zoume
Djakotomey
Djidja
Dogbo
Glazoue
Gogounou
Grand-Popo
Houeyogbe
Ifangni
Kalale
Kandi
Kerou
Ketou
Klouekanme
Kouande
Kpomasse
Lalo
Lokossa
N'dali
Natitingou
Nikki
Ouake
Ouesse
Ouidah
Ouinhi
Parakou
Pehunco
Perere
Pobe
Porto-Novo
Sakete
Savalou
Save
Segbana
Seme-Kpodji
Sinende
So-Ava
Tchaourou
Toffo
Tori-Bossito
Toucountouna
Toviklin
Zagnanado
Za-Kpota
Ze
Zogbodomey
Djougou
Tanguieta
Materi
Karimama
Malanville
