Region name
Vaimauga East
Aana Alofi II
Aana Alofi III
Falelatai & Samatau
Lefaga & Faleseela
Aiga i le Tai
Falealili
Lotofaga
Lepa
Aleipata itupa i Luga
Aleipata itupa i Lalo
Vaimauga West
Anoamaa East
Anoamaa West
Vaa o Fonoti
Gagaemauga I (PART)
Gagaemauga II (PART)
Faleata East
Faasaleleaga I
Faasaleleaga II
Faasaleleaga III
Faasalelelaga IV
Gagaemauga I
Gagaemauga II
Gagaemauga III
Gagaifomauga I
Gagaifomauga II
Gagaifomauga III
Faleata West
Vaisigano East
Vaisigano West
Falealupo
Alataua West
Salega
Palauli West
Palauli le Falefa
Satuipaitea
Palauli East
Sagaga le Falefa
Sagaga le Usoga
Safata
Siumu
Aana Alofi I
