Region name
Bent Jbail
Sour
Marjaayoun
Hasbaya
Nabatiye
Jezzine
Saida
Rachaya
West Bekaa
Zahle
Chouf
Aley
Baabda
Beirut
El Metn
Kesrouan
Jbail
Batroun
Koura
Tripoli
Bcharre
Zgharta
Minieh-Dinnieh
Akkar
Hermel
Baalbek
