Region name
Abaroa
Abel Iturralde
Abuná
Alonso de Ibáñez
Andrés Ibáñez
Angel Sandoval
Antonio Quijarro
Arani
Arce
Aroma
Arque
Avilés
Ayopaya
Azurduy
Bautista Saavedra
Belisario Boeto
Bolivar
Camacho
Campero
Capinota
Caranavi
Carangas
Carrasco
Cercado
Chapare
Chárcas
Chayanta
Chiquitos
Cordillera
Cornelio Saavedra
Daniel Campos
Enrique Baldivieso
Esteban Arze
Federico Román
Florida
Franz Tamayo
General Bilbao
General José Ballivián
General José Manuel Pando
Germán Busch
Germán Jordán
Gran Chaco
Gualberto Villarroe
Gualberto Villarroel
Guarayos
Hernando Siles
Ichilo
Ingavi
Inquisivi
Iténez
José María Linares
Ladislao Cabrera
Larecaja
Litoral
Loayza
Los Andes
Luis Calvo
Madre de Dios
Mamoré
Manco Kapac
Manuel María Caballero
Manuripi
Marbán
Mejillones
Méndez
Mizque
Modesto Omiste
Moxos
Muñecas
Murillo
Nicolás Suárez
Nor Carangas
Nor Chichas
Nor Cinti
Nor Lipez
Nor Yungas
Ñuflo De Chávez
O'Connor
Obispo Santistéban
Omasuyos
Oropeza
Pacajes
Pantaleón Dalence
Poopó
Punata
Quillacollo
Rafael Bustillo
Sabaya
Sajama
San Pedro de Totora
Sara
Saucarí
Sebastián Pagador
Sud Yungas
Sur Carangas
Sur Chichas
Sur Cinti
Sur Lipez
Tapacarí
Tiraque
Tomás Barrón
Tomás Frías
Tomina
Vaca Diez
Vallegrande
Velasco
Warnes
Yacuma
Yamparáez
Zudáñez
