Region name
Anak
Anbyon
Anju City
Changdo
Changsong
Chollima
Cholsan
Cholwon
Chongdan
Chongjin City
Chongnam
Chonma
Chonnae
Chosan
Haeju City
Hamhung City
Hamju
Hochon
Hoechang
Hoeryong City
Hoeyang
Hongwon
Huichon City
Hwadae
Hwangju
Hwaphyong
Hyangsan
Hyesan City
Ichon
Jaerong
Janggang
Jangjin
Jangphung
Jangyon
Jasong
Jonchon
Jongju City
Jongphyong
Junggang
Junghwa
Jungsan
Kabsan
Kaechon City
Kaesong City
Kangdong
Kanggye City
Kangnam
Kangryong
Kangso
Kilju
Kim Chaek City
Kim Hyong Gwon
Kim Hyong Jik
Kim Jong Suk
Kimhwa
Koksan
Kophung
Kosan
Kosong
Kowon
Kujang
Kumchon
Kumgang
Kumho
Kumya
Kusong City
Kwail
Kwaksan
Kyonghung
Kyongsong
Kyongwon
Maengsan
Manpho City
Munchon City
Mundok
Musan
Myongchon
Myonggan
Nampo City
Nyongbyon
Nyongwon
Onchon
Ongjin
Onsong
Orang
Paechon
Paekam
Pakchon
Phangyo
Phihyon
Phungso
Phyonggang
Phyongsan
Pochon
Pongchon
Pongsan
Popdong
Pujon
Pukchang
Pukchong
Puryong
Pyokdong
Pyoksong
Pyongsong City
Pyongwon
Pyongyang
Rakwon
Rangrim
Rason City
Rinsan
Riwon
Ryongchon
Ryonggang
Ryongrim
Ryongyon
Sakju
Samchon
Samjiyon
Samsu
Sangwon
Sariwon City
Sepho
Sijung
Sinchon
Sindo
Sinhung
Sinkye
Sinpho City
Sinphyong
Sinuiju City
Sinwon
Sinyang
Sohung
Sonchon
Songchon
Songgan
Songhwa
Songrim City
Songwon
Suan
Sudong
Sukchon
Sunchon City
Taean
Taedong
Taegwan
Taehongdan
Taehung
Tanchon City
Thaechon
Thaethan
Thongchon
Thosan
Tokchon City
Toksong
Tongchang
Tongrim
Tongsin
Tukjang
Uiju
Unchon
Unhung
Unjon
Unjong Dist.
Unpha
Unryul
Unsan
Unsan
Usi
Wiwon
Wonsan City
Yangdok
Yodok
Yomju
Yonan
Yonggwang
Yonsa
Yonsan
Yonthan
