Region name
Bella Unión
Tomás Gomensoro
Baltasar Brum
Paso Carrasco
Nicolich
Ciudad de la Costa
Salinas
Barros Blancos
Pando
Empalme Olmos
Atlántida
Parque del Plata
La Floresta
Soca
Montes
Migues
Tala
San Jacinto
Suárez
Toledo
Los Cerrillos
Aguas Corrientes
Santa Lucía
San Ramon
La Paz
Canelones
Sauce
Santa Rosa
San Antonio
San Bautista
Río Branco
Plácido Rosas
Las Cañas
Centurión
Aceguá
Arévalo
Tupambaé
Quebracho
Tres Islas
Cerro de las Cuentas
Fraile Muerto
Ramón Trigo
Arbolito
Bañado de Medina
Isidoro Noblía
Nueva Palmira
Carmelo
Ombúes de Lavalle
Miguelete
Florencio Sánchez
Colonia Valdense
La Paz
Tarariras
Juan L. Lacaze
Rosario
Nueva Helvecia
Sarandí del Yí
Villa del Carmen
Sarandí Grande
Fray Marcos
Casupá
Solís de Mataojo
José Pedro Varela
José Batlle y Ordóñez
Mariscala
Solís Grande
Piriápolis
Pan de Azúcar
Aiguá
Garzon
San Carlos
Punta del Este
Maldonado
Municipality A
Municipality G
Municipality D
Municipality C
Municipality B
Municipality CH
Municipality E
Municipality F
Tambores
Guichón
Piedras Coloradas
Porvenir
Lorenzo Geyres
Quebracho
Chapicuy
Nuevo Berlín
San Javier
Young
Tranqueras
Vichadero
Minas de Corrales
Lascano
La Paloma
Chuy
Castillos
Belén
Villa Constitución
San Antonio
Valentín
Colonia Lavalleja
Mataojo
Ecilda Paullier
Libertad
Ciudad del Plata
Rodríguez
Dolores
Cardona
José Enrique Rodó
Palmitas
Ansina
Paso de los Toros
San Gregorio de Polanco
Cerro Chato
Santa Clara de Olimar
Villa Sara
Enrique Martínez
Vergara
Rincón
Progreso
18 de Mayo
Las Piedras
