Region name
Outer Isla
Baie Saint
Grand Anse
La Digue a
Anse Aux P
Anse Boile
Anse Etoil
Anse Royal
Au Cap
Baie Lazar
Beau Vallo
Bel Air
Bel Ombre
Cascade
Glacis
Grand'Anse
La RiviÃ¨re
Les Mamell
Mont Buxto
Mont Fleur
Plaisance
Pointe La
Port Glaud
Roche CaÃ¯m
Saint Loui
Takamaka
