Region name
Kherson Oblast
Volyn Oblast
Rivne Oblast
Zhytomyr Oblast
Kyiv Oblast
Chernihiv Oblast
Sumy Oblast
Kharkiv Oblast
Luhansk Oblast
Donetsk Oblast
Zaporizhia Oblast
Lviv Oblast
Ivano-Frankivsk Oblast
Zakarpattia Oblast
Ternopil Oblast
Chernivtsi Oblast
Odessa Oblast
Mykolaiv Oblast
Autonomous Republic of Crimea
Vinnytsia Oblast
Khmelnytskyi Oblast
Cherkasy Oblast
Poltava Oblast
Dnipropetrovsk Oblast
Kirovohrad Oblast
Kyiv
Sevastopol
