Region name
Eastern Region
Najran Region
Northern Borders Region
Hayel Region
Riyadh Region
'Asir Region
Makkah Region
Tabuk Region
Al Madinah Region
Al-Qassim Region
Al Bahah Region
Jazan Region
Al Jawf Region
