Region name
Andijan Region
Namangan Region
Fergana Region
Republic of Karakalpakstan
Xorazm Region
Navoiy Region
Surxondaryo Region
Samarqand Region
Tashkent Region
Sirdaryo Region
Jizzakh Region
Bukhara Region
Qashqadaryo Region
Tashkent
