Region name
Western North Region
Ahafo Region
Bono East Region
Savannah Region
North East Region
Oti Region
Western Region
Eastern Region
Northern Region
Central Region
Ashanti Region
Bono Region
Volta Region
Upper West Region
Upper East Region
Greater Accra Region
