Region name
Abyei PCA
Gezira
Blue Nile
Central Darfur
East Darfur
Gedaref
Kassala
Khartoum
North Darfur
North Kordofan
Northern
Red Sea
River Nile
Sennar
South Darfur
South Kordofan
West Darfur
West Kordofan
White Nile
