Region name
Västernorrlands län
Västerbottens län
Jämtlands län
Gävleborgs län
Dalarnas län
Uppsala län
Västmanlands län
Örebro län
Värmlands län
Västra Götalands län
Hallands län
Skåne län
Kronobergs län
Blekinge län
Kalmar län
Jönköpings län
Stockholms län
Östergötlands län
Södermanlands län
Norrbottens län
Gotlands län
