Region name
Osijek-Baranja
Vukovar-Syrmia
Brod-Posavina
Virovitica-Podravina
Požega-Slavonia
Sisak-Moslavina
Bjelovar-Bilogora
Međimurje
Koprivnica-Križevci
Varaždin
Krapina-Zagorje
City of Zagreb
Zagreb County
Karlovac
Istria
Primorje-Gorski Kotar
Lika-Senj
Zadar County
Šibenik-Knin
Split-Dalmatia
Dubrovnik-Neretva
