Region name
Tobago
Princes Town
Rio Claro-Mayaro
Couva-Tabaquite-Talparo
San Fernando
Siparia
Point Fortin
Penal-Debe
Diego Martin
Port of Spain
San Juan-Laventille
Tunapuna-Piarco
Sangre Grande
Chaguanas
