Region name
Canton Echternach
Canton Grevenmacher
Canton Remich
Canton Mersch
Canton Capellen
Canton Luxembourg
Canton Redange
Canton Diekirch
Canton Esch-sur-Alzette
Canton Clervaux
Canton Wiltz
Canton Vianden
