Region name
Hsinchu County
Miaoli County
Matsu Islands
Kinmen
Chiayi County
Yilan County
Nantou County
Changhua County
Pingtung County
Taitung County
Hualien County
Penghu
Yunlin County
Chiayi
Hsinchu
Keelung
Taichung
Taoyuan
New Taipei
Tainan
Taipei
Kaohsiung
