Region name
Bali
West Nusa Tenggara
Banten
Central Java
West Java
Central Kalimantan
South Kalimantan
West Kalimantan
Central Sulawesi
Gorontalo
North Sulawesi
South Sulawesi
Southeast Sulawesi
West Sulawesi
Aceh
Bengkulu
Jambi
Lampung
Riau
West Sumatra
South Sumatra
North Sumatra
East Nusa Tenggara
Maluku
North Maluku
East Java
Bangka-Belitung Islands
Riau Islands
Papua
West Papua
East Kalimantan
North Kalimantan
Special Region of Yogyakarta
Jakarta Special Capital Region
