Region name
Sanʿaʾ
Sanʿaʾ Governorate
Lahij Governorate
‘Adan Governorate
Al Hudaydah Governorate
Ta'izz Governorate
Shabwah Governorate
Hadhramaut
Abyan Governorate
Al Jawf Governorate
Ibb Governorate
Al Bayda' Governorate
Ad Dali' Governorate
Al Mahwit Governorate
Sa'dah Governorate
Hajjah Governorate
Dhamar Governorate
'Amran Governorate
Al Mahrah Governorate
Ma'rib Governorate
Raymah Governorate
Socotra
