Region name
ARMM
CAR
NCR
Ilocos Region
Cagayan Valley
Central Luzon
Calabarzon
Mimaropa
Zamboanga Peninsula
Bicol Region
Western Visayas
Central Visayas
Eastern Visayas
Northern Mindanao
Davao Region
Soccsksargen
Caraga
