Region name
Barina-Waini
Pomeroon-Supenaam
Essequibo Islands-West Demerara
Demerara-Mahaica
Cuyuni-Mazaruni
Potaro-Siparuni
Upper Takutu-Upper Essequibo
Mahaica-Berbice
East Berbice-Corentyne
Upper Demerara-Berbice
