Region name
Al-Anbar
Karbala
An-Najaf
Babil
Baghdad
Al-Qadisiyah
Al-Muthanna
Dhi Qar
Al-Basrah
Maysan
Wasit
Ninawa
Dohuk
Salah al-Din
Diyala
Kirkuk
Erbil
Al-Sulaimaniyah
