Region name
Mazandaran
North Khorasan
Kerman
Ilam
Lorestan
Markazi
Chaharmahal and Bakhtiari
Kermanshah
Hamadan
Qazvin
Gilan
Zanjan
Semnan
Isfahan
Kohgiluyeh and Boyer-Ahmad
Kurdistan
West Azerbaijan
Fars
Bushehr
Ardabil
Golestan
Razavi Khorasan
South Khorasan
Sistan and Baluchestan
Qom
Alborz
East Azerbaijan
Yazd
Hormozgan
Khuzestan
Tehran
Mazandaran
