Region name
Tibesti
Borkou
Ennedi-Ouest
Wadi Fira
Salamat
Sila
Ouaddaï
Guéra
Batha
Hadjer-Lamis
Bahr el Gazel
Kanem
Chari-Baguirmi
Lac
Logone Occidental
Logone Oriental
Mandoul
Mayo-Kebbi Est
Mayo-Kebbi Ouest
Moyen-Chari
Tandjilé
N'Djamena Region
Ennedi-Est
