Region name
Canarias
Ciudad Autónoma de Melilla
Ciudad Autónoma de Ceuta
La Rioja
País Vasco/Euskadi
Comunidad Foral de Navarra
Región de Murcia
Comunidad de Madrid
Galicia
Extremadura
Comunitat Valenciana
Cataluña/Catalunya
Castilla-La Mancha
Castilla y León
Cantabria
Illes Balears
Principado de Asturias
Aragón
Andalucía
